"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","7672","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Fri Dec 12 12:33:59 UTC 2025","failed","Fri Dec 12 12:34:07 UTC 2025","","","",""
