"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3574","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Thu Dec 11 22:11:59 UTC 2025","passed","Thu Dec 11 22:12:02 UTC 2025","","","",""
