"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","7263","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Fri Dec 12 12:12:56 UTC 2025","failed","Fri Dec 12 12:13:03 UTC 2025","","","",""
