"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","7405","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Fri Dec 12 09:21:10 UTC 2025","failed","Fri Dec 12 09:21:17 UTC 2025","","","",""
