"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","3797","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Fri Dec 12 17:10:02 UTC 2025","passed","Fri Dec 12 17:10:06 UTC 2025","","","",""
