"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","3590","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Thu Dec 11 22:45:06 UTC 2025","passed","Thu Dec 11 22:45:10 UTC 2025","","","",""
